bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind
0,7123,0,26,292,7,5,8007,32891,24,700,11548.5,10675,1500,LOAN,,,94,2425,1
0,7125,3,19,124,8,3,8279,11876,70,677,13500,11907,2500,LOAN,,,109,5800,1
0,7130,0,7,109,,,,,0,661,18576.55,17200,326.55,LOAN,,,99,2200,0
0,7132,9,13,279,,3,1615,2517,64,605,17138,16400,12650,LOAN,,,27,1186,0
0,7133,4,18,117,9,4,5318,6966,76,,10820,10767,0,LOAN,,,100,11000,0
0,7134,1,6,69,,3,7044,8500,83,605,9600,11050,2500,LOAN,,,64,1600,1
0,7135,2,25,215,7,5,1350,24668,5,681,24280.25,26250,4440,LOAN,,,76,3200,1
0,7139,0,1,8,1,0,0,700,0,668,24548.25,16800,6048.25,LOAN,,,110,1600,1
0,7143,0,7,104,,5,8155,16839,48,719,13722.8,14000,0,LOAN,,,98,3500,1
0,7144,4,48,216,10,6,4474,8569,52,688,40075,34575,2075,LOAN,,,110,4951.67,0
0,7145,0,19,171,7,3,17901,33200,54,717,13100,15100,0,LOAN,,,87,4666.67,1
0,7148,3,35,107,7,6,6267,43403,14,705,24925,22425,500,LOAN,,,109,7553.33,1
0,7150,0,9,36,,4,1198,27503,4,683,24600,25412,2000,LOAN,,,89,4000,0
0,7152,1,1,41,,,9998,0,0,620,7502,7450,0,LOAN,,,87,1666.67,1
0,7154,7,9,84,,,,,0,,8400,6500,2000,LOAN,,,98,2583.33,1
0,7158,0,11,231,,2,599,21101,3,779,30234.75,31700,15346.35,LOAN,,,47,10000,0
0,7160,8,9,72,,1,343,400,86,613,15836,15071,1250,LEASE,,,97,3212,0
0,7162,0,13,39,5,2,134,5100,3,737,50522.71,38115,8522.71,LEASE,,,110,12250,0
0,7165,2,16,247,,3,7997,14100,57,675,17368,15243,2000,LOAN,,,101,1982,0
0,7167,2,8,102,5,3,3219,4850,66,621,20400,21690,500,LOAN,,,92,2833.33,0
0,7170,0,23,175,7,3,902,5993,15,775,23644.75,20000,371.78,LOAN,,,116,4166.67,1
0,7172,2,16,108,6,2,876,1036,85,633,19355.24,18225,1502.44,LOAN,,,98,5120,1
0,7175,0,12,81,2,0,0,7500,0,745,5800,0,500,LOAN,,,,3000,0
0,7180,0,24,158,8,5,5382,36510,15,754,5525,5000,0,LOAN,,,111,3250,1
0,7181,1,7,23,4,2,1864,2800,67,518,30889,26050,5889,LOAN,,,96,4000,1
0,7186,0,29,163,7,6,4269,16553,26,696,11734,11800,0,LOAN,,,99,3460,1
0,7189,2,43,202,12,6,2087,25863,8,692,19155,17875,25,LOAN,,,107,6416.67,1
0,7194,0,17,124,6,4,9186,30800,30,696,45500,40700,1000,LOAN,,,109,5833.33,1
0,7196,0,20,142,2,1,2264,21900,10,754,30033,34157,0,LOAN,,,48,12083.33,1
1,7201,2,12,120,3,2,3181,6510,49,691,27094,31468,3000,LEASE,,,86,3500,0
0,7202,2,3,105,,,,,0,,23876,20050,3876,LOAN,,,100,3629,1
0,7203,3,36,187,9,6,7039,12046,58,688,15433.35,12500,2180,LOAN,,,106,3733.33,1
0,7205,1,19,164,10,3,7080,8782,81,636,30500,28000,15000,LOAN,,,55,2788,1
0,7207,0,17,268,7,5,20101,47000,43,704,14896.1,15000,6500,LOAN,,,56,5813,1
0,7209,4,17,75,7,4,5497,8120,68,660,12000,15940,1000,LEASE,,,69,3800,0
1,7210,7,23,58,9,6,5942,9965,60,690,24806,22559,0,LOAN,,,120,3861,0
0,7214,6,9,35,,,,,0,590,26502,25240,3802,LEASE,,,90,3557,0
0,7219,5,20,152,8,1,1081,1100,98,661,21903,21500,1230,LOAN,,,96,5915,1
0,7221,2,26,295,8,6,6281,34538,18,695,17413,15750,113,LOAN,,,110,4533.33,1
1,7226,1,11,80,5,2,1062,1572,68,675,13746.7,11800,1246.7,LOAN,,,106,2806.4,1
0,7227,0,25,439,5,2,827,32568,3,774,21439,17002,1000,LOAN,,,120,3083.33,0
0,7229,8,17,264,2,1,3482,5000,70,653,55030,54130,0,LEASE,,,102,22083.33,0
0,7230,0,15,251,3,2,1570,20500,8,761,6825,7250,1825,LOAN,,,69,6500,1
0,7232,0,39,171,6,3,5234,40228,13,755,18400,18000,8100,LOAN,,,57,3916.67,1
0,7235,0,1,5,,1,501,500,100,,15425,13775,2000,LOAN,,,97,1666.67,1
0,7238,0,6,82,9,4,9861,10600,93,621,11800,9775,2200,LOAN,,,98,2300,1
0,7239,8,29,140,,,9998,9998,100,685,5392,4500,100,LOAN,,,118,4083.33,1
0,7240,0,56,169,18,15,48439,61227,79,637,8000,7999,500,LOAN,,,94,7333.33,0
0,7241,,,,,,,,0,,12365.99,15500,0,LEASE,0,0,80,1250,1
0,7242,0,15,43,7,7,7673,11651,66,599,21830,19350,4430,LOAN,,,90,2583.33,0
0,7244,11,15,115,3,1,40,6500,1,661,10683,8000,2700,LOAN,,,100,2686,1
0,7245,2,10,228,8,7,5356,5040,100,682,17640,15000,5495,LOAN,,,81,2130,1
0,7246,0,5,25,2,1,422,1022,41,657,23833,24770,1000,LEASE,,,92,2300,0
0,7250,2,20,99,8,6,18997,24653,77,615,39817,37375,6187,LOAN,,,90,3182.84,0
0,7252,1,6,30,3,1,202,954,21,696,13600,12564,1700,LOAN,,,95,4666.67,0
0,7253,0,28,184,8,6,13898,31098,45,726,27639,24500,0,LOAN,,,113,3700,0
0,7257,2,9,58,,,9998,0,0,644,15793,13100,2793,LOAN,,,99,2236,1
0,7258,0,3,46,,1,393,600,66,706,9500,7000,2000,LOAN,,,107,2800,1
0,7259,0,24,204,8,6,3426,41298,8,803,12045.25,11425,5500,LOAN,,,57,3750,1
0,7264,2,19,128,9,8,7070,10949,65,607,12900,15000,1500,LOAN,,,76,2166.66,1
0,7266,0,1,5,,,,,0,666,27300,25350,4500,LOAN,,,90,1800,1
0,7268,1,5,46,,,,,0,651,11650,11650,0,LOAN,,,100,2083.33,1
0,7270,1,19,211,3,0,0,3500,0,720,11675.5,11375,1370,LOAN,,,91,2200,1
0,7273,0,17,139,2,1,533,25800,2,797,21300,17950,6600,LOAN,,,82,4166.67,1
0,7274,0,0,16,,,,,0,647,16221.44,16250,4500,LOAN,,,72,780,1
0,7276,2,30,404,14,10,47902,65340,73,630,7619.1,8275,0,LOAN,,,80,5500,1
0,7277,9,30,57,10,5,8726,7140,100,669,25500,22000,3000,LOAN,,,102,4872.74,1
0,7278,0,21,63,8,5,16753,21241,79,601,7031.35,5000,2031.35,LOAN,,,100,5085,1
0,7279,2,8,49,3,2,476,2400,20,562,8215,11000,400,LOAN,,,71,2500,1
0,7281,0,27,154,4,2,2088,23600,9,778,15714.74,15225,1311.57,LOAN,,,95,6916.67,1
0,7282,0,11,16,,4,3800,10904,35,663,22009,21927,3677,LEASE,,,84,1493.33,0
1,7284,1,10,51,7,4,1868,2033,92,662,14995,11275,4995,LOAN,,,89,5333.33,1
1,7287,3,11,161,,,,,0,644,17350,17350,273.1,LEASE,,,98,3208.33,1
0,7288,1,11,83,6,3,2344,3636,64,674,20062,20450,1000,LOAN,,,93,2279,1
0,7291,0,28,129,,1,2104,2500,84,712,9899.45,10000,500,LOAN,,,94,1700,1
1,7293,10,62,176,13,8,5444,27000,20,698,28754,26000,0,LOAN,,,111,6200,0
0,7294,2,12,117,2,1,2500,7190,35,693,19450,18272,1150,LOAN,,,100,6250,0
1,7297,11,15,300,2,1,120,81,100,634,24400,27520,0,LOAN,,,89,5850,0
0,7304,0,9,32,2,1,4650,6000,78,669,22207,25320,3500,LOAN,,,74,5416.67,1
0,7305,0,7,51,2,1,1225,1700,72,754,23795,20800,4091,LOAN,,,95,2028,1
0,7311,8,14,69,,,9998,9998,100,624,22351.36,21141,300,LOAN,,,104,2700,0
0,7316,1,33,218,5,4,19061,35366,54,682,11200,10650,0,LOAN,,,105,7800,1
1,7317,7,27,150,5,2,3887,270,100,646,29462,23500,6562,LOAN,,,100,2958.33,1
0,7318,0,30,166,7,4,16608,51700,32,741,9886,7000,1775,LOAN,,,116,5250,1
0,7319,6,13,147,,,9998,9998,100,683,13591,13225,500,LOAN,,,99,2600,1
0,7321,1,16,70,6,3,1792,9080,20,689,12031.43,12450,1500,LOAN,,,85,2249,1
0,7322,0,7,34,,4,2749,5500,50,658,19134.9,18000,5000,LOAN,,,90,1950,1
0,7324,3,16,146,3,1,129,243,53,706,6825,5700,1500,LOAN,,,93,4000,0
0,7325,2,10,61,7,6,3130,7233,43,609,28624,28550,0,LOAN,,,100,4229.17,1
0,7327,1,24,265,11,1,4688,5000,94,672,30773,29755,1000,LOAN,,,100,3333.33,0
0,7330,2,8,105,4,3,4242,4750,89,644,17765,16985,1400,LOAN,,,96,2875,0
0,7332,,,,,,,,0,,10545,12500,750,LOAN,,,78,900,1
0,7336,0,2,16,0,0,0,1200,0,685,20165.6,20000,500,LOAN,,,98,2400,1
0,7337,0,16,88,6,3,2318,3900,59,721,21584,221575,590,LOAN,,,9,1600,1
0,7338,0,17,57,,1,271,35000,1,772,22500,23792,1000,LOAN,,,90,2500,0
0,7340,0,14,73,,5,8252,16471,50,699,13400,11275,1000,LOAN,,,110,1950,1
1,7341,5,15,244,2,1,114,1616,7,679,19407,15100,8825,LOAN,,,70,2150,1
0,7342,0,1,3,,1,81,400,20,,16900,17650,500,LOAN,,,93,1750,0
0,7347,1,31,216,6,5,32991,41300,80,632,39194,41735,24194,LOAN,,,36,8333.33,0
0,7350,2,12,77,2,1,100,500,20,645,7200,0,1700,LOAN,,,,4000,0
0,7351,,,,,,,,0,,9783,9800,0,LOAN,,,100,2500,1
0,7352,0,39,135,10,5,25697,29913,86,641,14000,9000,4000,LOAN,,,111,6000,1
0,7353,5,17,88,5,4,929,7139,13,628,14799.53,13000,1799.53,LOAN,,,100,1750,1
0,7358,2,23,127,7,4,7683,40450,19,663,29717,30325,10000,LOAN,,,65,4000,0
0,7361,0,25,82,,10,7639,18987,40,650,20352,19900,500,LOAN,,,100,2416.67,0
0,7365,0,10,17,7,6,3326,6396,52,625,16224,13575,2724,LOAN,,,99,1700,1
0,7366,0,2,169,,,9998,9998,100,742,16757,16775,1100,LOAN,,,93,5533.33,1
0,7367,0,12,248,5,2,1389,19120,7,805,17711,16850,1000,LOAN,,,99,3208.33,1
0,7369,0,15,140,,,9998,0,0,748,22629,22500,397,LOAN,,,93,1831,0
0,7370,1,4,88,,3,3747,3974,94,636,8100,7950,1000,LOAN,,,89,1720,1
0,7371,0,21,200,8,6,13048,18219,72,650,23585,21085,2500,LEASE,,,100,4972.5,0
0,7372,1,15,64,8,6,9861,14421,68,653,14500,12700,1900,LOAN,,,99,2200,1
1,7373,13,25,256,8,6,2043,1804,100,629,20568,19080,1568,LOAN,,,100,6165,0
0,7375,2,4,62,,1,133,700,19,665,26027,25327,11327,LOAN,,,58,2916.67,0
0,7377,0,16,175,7,4,4690,8000,59,710,20300,19200,1100,LOAN,,,100,3500,1
0,7378,0,7,30,6,5,8472,4900,100,656,22000,23000,0,LEASE,,,96,3500,0
0,7379,0,1,21,,1,322,2800,12,718,23122,23870,1100,LOAN,,,92,2470,0
0,7388,0,16,250,4,1,678,7500,9,770,6282,0,3200,LOAN,,,,5000,0
0,7391,4,8,72,,,,,0,,17017.53,18000,0,LOAN,,,95,1700,1
0,7396,3,14,80,6,3,3789,6300,60,614,18529,16845,1529,LEASE,,,101,3866.67,0
0,7397,1,25,55,5,2,1330,5015,27,635,3895,0,0,LOAN,,,,2800,0
1,7398,2,8,34,4,2,1312,1492,88,668,29349.95,24000,5349.95,LEASE,,,100,5763.33,1
0,7399,12,23,153,6,3,2151,4263,50,613,15725,17725,0,LEASE,,,89,3333.33,1
0,7400,0,9,248,2,1,1250,5000,25,764,11643,7000,7000,LOAN,,,66,2083.33,1
0,7401,0,15,255,7,4,3005,20663,15,694,3998.6,3799,0,LOAN,,,105,3000,0
0,7404,5,7,57,,,,,0,600,24226,21392,4973,LEASE,,,90,4833.33,0
0,7411,4,12,103,2,1,129,800,16,648,11980,12900,0,LOAN,,,93,1600,1
0,7412,9,14,138,4,3,1111,1891,59,608,7439,5600,2439,LOAN,,,89,2500,1
0,7415,0,10,118,3,2,7378,15271,48,739,21888.93,23575,0,LOAN,,,93,4333.34,1
0,7416,0,26,141,17,14,20928,23800,88,630,14000,5699,0,LOAN,,,,5000,0
0,7418,1,58,175,9,4,8885,13900,64,601,18600,20675,0,LOAN,,,90,7065,1
0,7421,5,16,240,5,3,6836,13679,50,602,22851,24425,0,LOAN,,,94,3500,1
0,7423,0,10,111,,2,549,28500,2,732,23900,23000,0,LEASE,,,104,2666.67,0
0,7424,0,13,51,6,4,6790,11325,60,688,13436.88,12900,2000,LOAN,,,89,4500,1
0,7425,7,9,77,2,1,305,300,100,663,23564.07,24500,0,LEASE,,,96,4416.67,1
0,7429,0,2,18,2,1,611,1000,61,669,19045,16000,3440,LOAN,,,98,1900,1
0,7431,0,4,33,,3,2199,5200,42,700,8600,8600,450,LOAN,,,95,1541.67,1
0,7442,5,21,56,10,8,1883,6415,29,613,8300,9900,0,LOAN,,,84,1600,1
0,7449,5,35,286,7,4,7216,14146,51,586,29778,30330,0,LEASE,,,98,3020,0
0,7450,5,23,140,,3,4237,8107,52,659,25287,22510,0,LEASE,,,100,2885,0
1,7452,19,24,177,2,1,2352,2000,100,580,15900,17800,0,LOAN,,,89,2000,1
0,7453,2,4,8,,4,611,522,100,600,15034,15740,0,LEASE,,,96,2808,0
0,7454,1,4,21,,2,1193,1300,92,762,4600,3725,500,LOAN,,,110,3547,1
0,7456,0,25,106,4,2,10831,16100,67,643,26356.65,25500,1000,LOAN,,,99,4400,1
0,7458,0,5,401,,1,196,15400,1,804,16000,16000,0,LOAN,,,100,0,1
0,7460,10,26,169,4,2,2566,16160,16,630,33192.86,32600,3800,LOAN,,,90,5416.67,0
0,7461,0,19,109,8,1,1661,2200,76,705,7700,5000,0,LOAN,,,104,6416.67,1
0,7462,0,23,254,6,4,658,37536,2,787,21420,18000,4920,LOAN,,,92,10100,1
0,7464,0,3,131,2,1,776,1050,74,695,11300,9250,1500,LOAN,,,106,2900,1
0,7469,4,26,240,6,4,10054,17061,59,643,6191,5000,1000,LOAN,,,104,5040,1
0,7473,2,4,77,,1,750,750,100,614,24500,24000,1000,LEASE,,,98,2840,0
1,7474,2,13,133,14,3,702,1556,45,645,16800,16300,2000,LOAN,,,91,2600,0
0,7478,0,4,45,2,1,220,10000,2,765,15100,14000,1500,LOAN,,,97,1875,1
0,7479,3,22,196,6,5,10911,22000,50,755,25000,24715,6000,LOAN,,,77,4289.99,0
0,7482,,,,,,,,0,,5500,5275,300,LOAN,,,99,1440,1
0,7485,4,19,95,7,4,3421,653,100,665,19010,17760,1250,LOAN,,,100,4643.33,0
0,7486,0,2,26,2,1,59,1000,6,712,11849,12800,0,LOAN,,,93,2146.67,1
0,7487,0,15,225,3,1,5852,18800,31,740,7476,8000,0,LOAN,,,93,2425.6,1
0,7489,1,15,130,6,0,0,382,0,653,24704.98,23575,1834.49,LOAN,,,97,3500,1
0,7492,0,3,284,,,9998,9998,100,701,14747,11875,2000,LOAN,,,107,2000,1
0,7493,0,16,249,5,3,2532,44253,6,796,8665,7475,4000,LOAN,,,62,2250,1
0,7497,3,15,48,4,3,2043,1400,100,661,21344,20100,2500,LOAN,,,94,2946,1
0,7499,0,1,17,,,9998,0,0,638,26925,26545,500,LEASE,,,100,2600,0
0,7503,0,15,260,6,3,419,3400,12,779,15059,15850,4452,LOAN,,,67,3950,0
0,7506,3,13,124,4,1,2327,6500,36,711,25300,25000,0,LEASE,,,101,4583.33,1
0,7507,2,9,90,7,4,9184,10282,89,571,21670,20788,0,LEASE,,,104,3781.67,0
0,7509,5,22,83,7,6,5550,8246,67,608,13500,14275,500,LOAN,,,91,2233.33,1
0,7515,2,23,328,9,6,12829,31917,40,716,11200,9375,0,LOAN,,,119,5433.33,1
0,7517,0,13,97,5,2,377,20900,2,728,27820,24600,500,LOAN,,,111,5000,0
0,7519,3,13,96,2,1,2,700,0,640,8318,6350,2600,LOAN,,,90,1670,1
0,7524,1,15,65,3,2,532,9741,5,692,21631.48,18120,0,LEASE,,,119,1200,0
0,7527,0,15,154,5,3,852,6074,14,749,12378,9800,387,LOAN,,,122,1480,1
0,7529,2,13,133,11,9,7475,10059,74,608,20883.49,21981,0,LEASE,,,95,4166.67,0
1,7530,3,3,88,,,9998,9998,100,,37080,36080,1000,LOAN,,,100,4700,0
0,7531,0,24,367,6,3,6131,40091,15,770,14017,13500,2350,LOAN,,,86,2500,1
0,7534,0,27,201,4,3,9930,56173,18,753,7197.12,5601,2197.12,LOAN,,,111,2625,1
1,7537,6,19,135,3,2,3992,1000,100,677,22814,22814,1631,LOAN,,,88,1700,0
0,7540,,,,,,,,0,631,13858.95,13105,2000,LOAN,,,81,1787,0
0,7541,0,17,444,5,2,1567,6188,25,783,17418.75,16050,3106.11,LOAN,,,89,1700,1
0,7545,,,,,,,,0,,5000,5000,0,LOAN,,,100,600,1
0,7548,4,18,124,2,1,71,8500,1,776,12499,11975,3000,LOAN,,,79,2916.67,1
0,7549,1,7,90,2,1,223,500,45,666,18706,19675,2400,LEASE,,,83,0,0
0,7553,1,10,52,9,7,4826,5169,93,768,12180.63,12175,1000,LOAN,,,92,4966.67,1
0,7554,0,11,197,6,3,3313,38730,9,781,9195,8000,1200,LOAN,,,100,2500,1
0,7555,0,35,144,18,6,13473,25045,54,656,16865,16865,0,LOAN,,,100,5000,1
0,7557,0,1,13,,,,,0,637,11800,10100,1800,LOAN,,,99,1150,1
1,7558,8,23,174,7,5,4903,7345,67,657,17650,14500,3150,LOAN,,,100,5000,1
0,7561,3,15,257,6,5,4305,16225,27,709,16026.21,16000,1226.21,LOAN,,,93,4300,0
0,7562,0,11,67,3,2,1323,8408,16,758,26731,22505,1500,LEASE,,,112,2316.67,0
0,7563,1,3,38,,,,,0,608,23329,21550,2000,LOAN,,,99,3250,1
0,7564,0,41,266,12,8,3245,52614,6,692,8772.89,8772.89,0,LEASE,,,100,15000,1
0,7567,4,39,105,5,1,46,8100,1,643,13400,13350,0,LOAN,,,100,2725,1
0,7570,1,50,321,10,6,27612,111872,25,661,23300,24965,0,LEASE,,,93,12216.67,0
0,7572,2,15,75,,2,1854,6785,27,625,16995,17000,0,LOAN,,,100,2512,1
0,7574,0,20,184,4,3,4637,30905,15,740,20153.7,19150,2000,LOAN,,,95,3870,1
0,7575,1,5,49,2,0,0,361,0,662,17488,17488,0,LOAN,,,100,2033.6,0
0,7579,0,56,350,12,9,55680,72044,77,686,42100,34422,300,LOAN,,,121,22500,0
0,7584,0,22,268,8,5,17620,32600,54,727,5859.55,4999,700,LOAN,,,103,5800,0
0,7588,6,38,184,14,9,14152,23168,61,558,38000,33925,5000,LEASE,,,97,9000,1
0,7594,0,39,216,8,7,12282,30111,41,686,41083,40000,100,LOAN,,,102,5000,0
0,7595,0,22,109,6,3,686,21500,3,723,29398,30673,3979,LOAN,,,83,2500,0
0,7600,1,20,37,,4,6456,36100,18,624,33900,36970,7653.62,LEASE,,,71,2916.67,0
0,7602,1,7,47,3,2,130,6060,2,677,34990,34925,545,LEASE,,,99,2883.33,1
0,7603,0,4,173,,1,914,9500,10,767,14645,15243,1750,LOAN,,,85,1558.17,0
0,7604,2,7,155,,1,808,1986,41,673,15148,13000,4000,LOAN,,,86,5600,0
0,7605,0,12,137,3,1,201,8800,2,752,26654,29399,6000,LOAN,,,70,5333.33,0
0,7609,6,40,271,18,14,39838,56496,71,516,23271,19565,3706,LOAN,,,100,7267,0
0,7610,0,19,64,16,6,7536,17238,44,639,13180,13314,750,LEASE,,,93,40000,0
0,7611,0,26,198,7,6,4893,34400,14,739,30500,34144,0,LEASE,,,89,2916.67,0
0,7613,18,25,102,,,,,0,650,13500,12650,1000,LOAN,,,99,3900,1
0,7615,3,6,251,,1,4697,6297,75,608,21000,24211,0,LEASE,,,87,2783.33,0
0,7617,3,14,103,2,1,1524,2900,53,649,17500,19100,1000,LEASE,,,86,2100,1
0,7619,3,13,117,4,2,1372,4604,30,670,23608,20524,2250,LOAN,,,104,6666.67,0
0,7621,0,8,28,6,5,5819,6000,97,595,12500,15000,0,LOAN,,,97,2500,1
0,7622,0,6,129,2,1,228,500,46,739,25298.5,19975,3000,LOAN,,,112,2509,1
0,7628,5,17,193,6,3,8903,12100,74,677,26644,29167,1500,LOAN,,,86,6250,0
0,7632,3,5,257,3,2,146,5144,3,675,30872.8,29185,7295,LOAN,,,81,5200,0
0,7634,0,26,341,4,1,8099,0,0,693,5205,5000,0,LOAN,,,104,3780,1
1,7635,2,6,38,3,2,1081,1515,71,629,18110,15500,3110,LOAN,,,97,2500.33,1
0,7638,1,26,145,12,10,11327,31714,36,608,12904,12904,0,LEASE,,,100,4000,0
0,7639,0,4,58,,,,,0,709,12199,10900,850,LOAN,,,104,0,1
0,7641,3,20,92,,,9998,9998,100,705,13192,14100,935,LOAN,,,87,2292,1
0,7646,0,17,51,6,4,8499,37945,22,684,53315.08,56937,2193.56,LEASE,,,90,33333.33,0
0,7649,1,9,39,,6,7196,15200,47,669,16520,15500,1000,LOAN,,,100,3400,1
0,7655,0,21,111,4,0,0,12627,0,763,18029,15775,1400,LOAN,,,105,3750,0
0,7656,0,2,33,,,9998,9998,100,681,20535.18,21000,0,LOAN,,,98,1600,1
1,7657,4,16,149,5,3,4299,6992,61,669,18500,18500,0,LEASE,,,100,3083.33,1
0,7659,7,18,285,8,4,15384,15599,99,539,27925,23825,7925,LOAN,,,84,9166.67,1
0,7660,0,11,56,6,4,9132,22724,40,701,12463,11425,0,LOAN,,,109,2000,1
0,7661,0,11,95,2,1,308,6860,4,765,6318,5699,1500,LOAN,,,85,3000,0
0,7670,0,31,182,7,6,1943,38216,5,776,32614.78,33925,5251.91,LEASE,,,81,6300,0
0,7673,0,11,66,7,2,4426,4624,96,683,9793.44,10700,0,LOAN,,,108,2041.67,1
0,7674,,,,,,,,0,,17075,18025,3000,LOAN,,,78,1200,1
0,7675,0,3,17,3,3,1752,2243,78,620,32281.25,0,775,LEASE,60,33057.25,102,2704,1
0,7680,3,22,87,9,5,6033,9082,66,637,31615,30020,1000,LOAN,,,102,3000,0
0,7682,0,13,104,4,3,3186,18232,17,727,19995,19995,0,LOAN,,,110,2000,0
0,7684,0,23,324,2,0,0,14250,0,795,22628,21000,3500,LOAN,,,91,3200,0
0,7685,0,28,192,6,2,8230,39900,21,744,23063,22000,0,LOAN,,,105,3416.67,1
0,7687,2,24,168,,2,22727,31200,73,611,13764,13000,0,LOAN,,,106,8335,1
0,7692,2,11,147,6,3,2557,1626,100,605,7600,9525,0,LOAN,0,0,87,3333.33,1
0,7701,0,23,123,5,2,3796,35313,11,762,46890.9,44000,15000,LOAN,,,72,11166.67,1
0,7702,3,6,123,,1,330,3867,9,662,27420,26435,11499,LOAN,,,55,2000,1
0,7705,1,11,247,9,5,3839,6265,61,687,14000,11550,1500,LOAN,,,108,2083.33,1
0,7708,6,17,179,5,3,185,1806,10,699,22700,26000,0,LOAN,,,87,6800,0
0,7712,16,21,63,4,3,2971,632,100,615,11700,11525,1700,LOAN,,,87,2200,1
0,7717,3,9,67,5,1,100,317,32,653,8288,7750,2000,LOAN,,,81,1835,1
1,7719,11,26,166,3,2,3231,6900,47,578,28393,29950,439.39,LEASE,,,93,4000,0
0,7722,0,4,16,,2,311,1974,16,694,17430,12000,7430,LOAN,,,83,2101.66,1
0,7723,0,41,193,10,4,2755,30232,9,740,15400,15250,100,LOAN,,,100,4600,1
0,7725,0,37,196,9,4,12042,44701,27,717,24995,21200,3195,LOAN,,,103,4000,1
0,7726,9,14,142,,,9998,9998,100,622,29445.5,31748,5000,LOAN,,,69,3000,0
0,7728,1,4,29,7,4,2232,4870,46,695,11484,11000,0,LEASE,,,104,3000,1
0,7729,0,14,126,2,1,4879,5999,81,677,12325.95,19000,0,LOAN,,,65,2500,0
1,7730,2,6,185,,,9998,0,0,671,16621,16325,2400,LOAN,,,87,8333.33,1
0,7732,0,11,55,,3,970,16300,6,703,37649,38265,15000,LOAN,,,59,5416.67,0
0,7733,0,22,144,12,7,5099,5988,85,616,28995,30060,0,LEASE,,,96,36666.67,0
0,7736,6,12,68,,,,,0,622,5995,5299,500,LOAN,,,104,2500,0
0,7737,0,11,130,2,1,1059,12800,8,795,3800,0,0,LOAN,,,,6000,0
0,7739,1,6,55,4,3,3816,4861,79,648,17015,15575,2000,LOAN,,,96,2600,1
0,7740,0,22,267,8,6,27977,75352,37,730,16886,14025,1500,LOAN,,,110,3200,1
1,7741,1,15,232,2,0,0,199,0,717,25895,0,0,LEASE,,,,4333.33,1
0,7743,0,22,166,10,6,6141,31747,19,734,16800,15425,1000,LOAN,,,102,3500,1
0,7744,0,16,141,4,3,15397,39300,39,748,14287.11,13500,0,LEASE,,,106,5100,1
0,7745,2,24,230,,7,18180,42900,42,600,18998.55,17855,1500,LOAN,,,98,2875,0
0,7750,4,25,168,7,5,20390,22601,90,642,20755,19805,1000,LOAN,,,100,3800,0
0,7754,1,17,125,8,4,5430,6153,88,702,9687.5,9900,0,LOAN,,,98,3800,1
0,7756,0,17,291,4,3,8871,42596,21,767,19050,20162,10600,LOAN,,,42,2500,0
0,7757,1,23,233,10,7,8251,14567,57,693,18887,16830,2000,LOAN,,,100,3166.67,1
0,7759,1,34,81,15,8,4217,12834,33,655,6021,6899,0,LOAN,,,87,10400,0
0,7761,2,24,212,8,5,7626,69320,11,690,13500,12000,2000,LOAN,,,96,4333.33,1
0,7763,4,26,273,6,2,4768,8007,60,607,9925,12425,1000,LOAN,,,72,4083.34,1
0,7766,1,49,141,5,1,12846,13000,99,672,37339.81,42190,0,LEASE,,,89,8333.33,0
0,7769,1,18,77,12,7,6722,8098,83,640,25900,24675,10000,LOAN,,,64,5200,1
0,7772,2,6,93,,,,,0,667,28757,29495,5757,LEASE,,,78,2700,0
0,7775,0,31,76,11,6,6663,47115,14,717,20086,20670,0,LEASE,,,97,2000,0
0,7776,0,7,463,4,3,6918,6671,100,705,22500,21900,0,LEASE,,,103,2000,1
0,7779,0,14,172,,2,68,14720,0,737,24300,24266,6900,LOAN,,,72,3900,0
0,7780,0,14,165,6,5,18586,55600,33,745,31965,34085,0,LEASE,,,94,6400,0
0,7789,1,13,55,7,6,6654,10655,62,591,19675,19100,1000,LOAN,,,98,5173,1
0,7794,0,30,153,6,4,14570,70053,21,673,6422.81,6999,0,LOAN,,,92,4000,0
0,7796,0,7,18,5,3,1610,3984,40,612,17425,17425,0,LEASE,,,100,3000,0
0,7802,0,11,95,,2,1741,19600,9,747,11882,12000,500,LOAN,,,95,2958.33,1
0,7803,0,1,15,,1,344,500,69,649,8500,10300,0,LOAN,,,83,1541.67,1
0,7809,5,21,367,5,3,6918,8664,80,639,31721,27950,4000,LOAN,,,99,7000,1
0,7811,0,1,14,,,,,0,684,16172,15660,1750,LOAN,,,92,1520,0
0,7812,0,13,128,3,0,0,5600,0,752,24631,21500,0,LOAN,,,115,2800,1
0,7814,2,4,307,,1,1927,0,0,669,25781,23775,2006,LOAN,,,100,2800,0
0,7816,4,12,139,4,1,956,1376,69,612,13860,14575,3860,LOAN,,,69,3500,1
0,7819,2,38,270,6,5,4630,32339,14,727,14556,14000,1630,LOAN,,,92,6700,1
0,7821,0,12,165,4,2,338,20061,2,767,5200,5490,0,LOAN,,,95,4200,0
0,7822,8,20,162,3,2,520,1077,48,781,18382.03,12275,2482.03,LOAN,,,130,7852,1
0,7823,0,1,12,,0,0,1500,0,771,6899,0,1000,LOAN,,,,0,0
