bankruptcy,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,bad,weight
0,6745,0,2,4,1,0,0,400,0,,19280,18750,715,LOAN,66,19651.18,105,1900,1,1,1
0,6748,0,10,61,8,7,4362,7660,57,701,20697,17875,1298,LOAN,66,19569.61,109,1920,1,0,4.75
0,6749,0,22,498,3,2,14308,63608,22,778,15958.83,12600,750,LOAN,66,14594.22,121,2540,0,0,4.75
0,6753,0,3,80,1,0,0,352,0,722,20746,18566,2750,LOAN,60,22418.31,121,1600,0,0,4.75
0,6755,1,16,146,9,8,15626,22338,70,643,15035,14490,683.47,LEASE,48,14351.53,99,1600,0,0,4.75
0,6756,1,20,276,4,3,692,21092,3,717,12800,12800,2000,LEASE,36,11273.08,88,2400,1,0,4.75
0,6757,0,3,26,4,3,2795,3872,72,652,26249,26120,800,LOAN,60,25584.25,98,3666.67,0,0,4.75
0,6758,3,11,301,3,1,332,800,42,686,13586.5,13225,700,LOAN,60,13021.5,98,1298,1,0,4.75
0,6761,0,31,105,2,1,168,32846,1,635,29990,35640,0,LOAN,60,28892.19,84,3000,1,1,1
0,6762,0,11,53,5,4,7511,8024,94,687,11019,9225,1000,LOAN,60,10104.91,110,1600,1,0,4.75
0,6767,2,15,172,,1,1305,1000,100,654,8000,8000,0,LOAN,54,8135,102,1500,1,0,4.75
0,6774,2,6,38,,3,1048,1765,59,616,12934,12500,2000,LOAN,60,12177.77,97,2000,1,0,4.75
0,6776,0,49,145,9,7,3932,113456,3,727,21895,18800,0,LEASE,48,22750,121,4000,1,0,4.75
0,6777,4,11,167,,,9998,9998,100,648,6000,5999,0,LOAN,60,6749,113,6000,0,0,4.75
0,6779,0,36,151,6,2,17544,41971,42,713,5507.7,5299,800,LOAN,48,4720.7,89,3200,0,0,4.75
0,6782,5,11,72,4,1,493,500,99,603,9129.55,8700,500,LOAN,42,9719.55,112,2182,1,1,1
0,6785,1,6,138,,,9998,0,0,662,23072.21,24500,0,LOAN,66,23207.21,95,2800,0,1,1
0,6786,0,4,42,2,0,0,2479,0,732,18456,17000,500,LOAN,60,19672.45,116,2720,1,0,4.75
0,6787,0,19,148,7,5,5750,33155,17,711,32014.73,33795,0,LEASE,48,32014.73,95,9100,0,0,4.75
0,6788,2,18,124,9,5,7312,9805,75,701,19057.4,16500,790.01,LOAN,66,15833.54,111,0,1,0,4.75
0,6792,0,7,124,,6,2811,22095,13,743,7146,4500,1800,LOAN,42,5498.45,122,1600,1,0,4.75
0,6793,0,28,297,2,1,1635,60193,3,783,25000,23800,1000,LOAN,60,13767.4,101,6558.33,0,0,4.75
0,6794,0,12,47,5,3,2646,17456,15,729,13895,13810,1000,LEASE,60,13440.29,97,1600,0,0,4.75
0,6796,3,23,117,,,9998,9998,100,668,17638.94,16075,2200,LOAN,66,15865,99,2800,1,0,4.75
0,6797,0,1,16,,,,,0,,20025,19195,425,LEASE,63,20873,109,2500,0,1,1
0,6800,0,34,219,12,8,38011,126870,30,708,30000,34036,0,LEASE,48,30922.53,91,7500,1,0,4.75
0,6802,0,13,61,3,2,1971,24400,8,791,11604.82,9960,1000,LOAN,60,10189.26,106,5000,1,0,4.75
0,6806,2,33,229,7,5,2701,10439,26,623,12105.95,12225,1000,LOAN,60,11612.95,95,1600,1,1,1
0,6807,0,5,15,,4,6617,9454,70,614,25050,25000,0,LEASE,60,25050,100,4000,1,0,4.75
0,6808,1,10,176,,,9998,9998,100,612,13500,9100,4500,LOAN,54,9862.7,108,2500,1,1,1
0,6811,1,20,196,6,4,1856,25357,7,,26974.98,24650,938.68,LEASE,60,26974.98,109,3486.67,1,1,1
1,6812,1,2,84,,,,,0,620,12450,9425,3500,LOAN,60,10328.47,110,3600,1,0,4.75
0,6817,6,14,35,5,2,664,500,100,601,10900,10900,0,LOAN,54,13294.54,122,1166.67,1,1,1
0,6818,10,11,103,,,9998,0,0,,9500,9500,1500,LOAN,48,8894.42,94,2400,1,0,4.75
0,6819,0,2,35,,,,,0,701,8559,11500,500,LOAN,60,8153.19,71,900,1,1,1
0,6820,4,10,125,,,,,0,567,13389,13450,1389,LOAN,54,13490,100,2960,1,0,4.75
0,6821,3,6,158,,2,1208,1211,100,611,9480.71,9400,300,LOAN,60,10183.91,108,3166.67,1,0,4.75
0,6824,0,19,325,12,11,20274,55452,37,711,20274.83,24550,0,LEASE,36,20661.05,84,3833.33,0,0,4.75
0,6828,2,31,405,5,4,748,79140,1,670,18578,18530,5600,LOAN,48,13113.77,71,5000,0,0,4.75
0,6829,0,14,127,3,2,4801,23924,20,733,32800,24965,1800,LEASE,60,31550,126,4166.67,0,1,1
0,6830,0,4,57,,1,328,13800,2,786,16966,15000,4966,LOAN,60,13360,89,3333.33,1,1,1
0,6832,0,9,353,,2,482,17200,3,795,10422,10000,0,LOAN,60,10421.84,104,2000,1,0,4.75
0,6834,0,3,311,1,0,0,1500,0,765,15100,14950,1800,LOAN,60,13558.59,91,1550,1,1,1
0,6836,3,16,360,7,4,8092,11696,69,676,14371,12850,1000,LOAN,60,16872.41,131,9833.33,1,0,4.75
0,6837,1,13,403,4,3,1447,66400,2,745,3000,3000,0,LOAN,24,3028.8,101,5000,1,0,4.75
0,6839,3,11,124,3,1,309,399,77,675,13500,11925,1500,LOAN,60,11903.32,101,3333.33,1,0,4.75
0,6842,0,26,169,8,4,31334,55300,57,683,23282,13000,8782,LOAN,66,15669.17,121,1750,1,0,4.75
0,6847,4,10,160,1,0,0,751,0,626,8500,10500,0,LOAN,54,11024.24,105,1560,1,1,1
1,6849,14,32,127,5,4,4002,7246,55,623,12580,15400,500,LOAN,54,12215.25,79,1916.67,1,0,4.75
0,6852,0,18,135,4,2,208,7750,3,790,25300,25838,4000,LOAN,60,22800.05,88,7833.33,0,0,4.75
0,6853,5,12,158,2,1,157,1648,10,591,22172,21500,1000,LOAN,60,23029.08,107,1500,1,1,1
0,6854,4,15,146,5,2,657,441,100,673,34932,32790,1150,LOAN,72,36155.77,110,5016.67,0,0,4.75
0,6857,0,10,64,7,6,4797,14747,33,732,18680,17500,0,LEASE,60,18680.4,107,1600,1,1,1
0,6858,2,15,124,7,5,4117,11649,35,700,19191.19,20000,0,LOAN,66,20552.89,103,3100,1,1,1
0,6860,4,14,52,,,9998,9998,100,605,10000,12000,0,LOAN,48,12306.55,103,1600,1,1,1
0,6861,0,17,261,4,2,871,10839,8,,19125.72,20045,1180,LOAN,60,18089.97,90,3750,0,0,4.75
0,6862,,,,,,,,0,624,10700,10775,0,LOAN,54,13333.2,124,4294,1,0,4.75
0,6863,0,18,87,4,3,7266,15644,46,694,21715,18075,2000,LOAN,66,20145.57,111,3041.67,0,0,4.75
0,6865,3,28,111,6,2,3354,3500,96,686,13505.63,12000,0,LOAN,60,13505.63,113,5000,1,0,4.75
0,6867,0,35,191,9,7,31475,60932,52,713,20262,22720,0,LEASE,63,20262.65,89,5800,0,0,4.75
0,6869,5,11,75,,,,,0,589,10853.95,11425,5000,LOAN,48,7886.46,69,5150,1,1,1
0,6870,0,42,153,8,4,5044,33141,15,725,27954.1,22104,1900,LEASE,60,26054.1,118,2500,0,0,4.75
0,6871,0,17,106,4,2,3221,11800,27,762,6700,0,1100,LOAN,60,5600,84,6800,0,0,4.75
0,6872,0,11,252,,4,9474,15100,63,741,14900,14500,5000,LOAN,60,10991.1,76,4116.67,1,0,4.75
0,6876,5,28,184,6,3,14730,27800,53,687,17000,17000,0,LEASE,48,17012,100,6250,1,0,4.75
0,6878,6,18,115,7,5,11778,12708,93,610,20188,18600,0,LOAN,60,21148.44,114,4166.67,1,0,4.75
0,6879,0,27,153,5,2,5515,17900,31,741,30322,32000,281,LEASE,51,30730.84,96,6250,0,0,4.75
0,6887,6,15,132,8,7,3230,4640,70,679,21506,17825,1906,LOAN,66,21157.9,119,2150,1,1,1
0,6888,0,27,120,7,5,15495,25649,60,724,25651,27150,0,LOAN,60,25224.12,94,6033.33,1,0,4.75
0,6890,1,23,338,9,4,6098,17300,35,699,12676,12700,0,LOAN,60,12675.35,100,4200,1,0,4.75
1,6891,9,22,46,6,3,1334,3779,35,576,21121,21180,0,LEASE,60,21666.44,102,4208.33,0,0,4.75
0,6893,1,18,204,5,2,9995,34300,29,670,38800,38000,1500,LEASE,60,38080,100,0,0,1,1
0,6894,3,49,137,10,4,11144,20500,54,673,30930,29200,3000,LOAN,66,28281.5,97,9933.34,1,1,1
0,6895,1,32,381,5,3,7468,52389,14,746,20924.19,23422,0,LEASE,48,21469.19,92,3033.33,0,0,4.75
0,6897,,,,,,,,0,,18875.7,17608,1250,LOAN,66,20327.64,115,1666.67,0,0,4.75
0,6898,0,4,129,,0,0,500,0,747,27619,26025,6462,LOAN,72,22468.85,86,2250,0,0,4.75
0,6899,0,63,105,4,3,7928,3518,100,659,37567,43715,0,LOAN,60,37718.25,86,6250,0,1,1
0,6901,0,23,232,1,0,0,47600,0,781,22596,20750,7500,LOAN,60,15231.63,73,3333.33,0,0,4.75
0,6903,0,20,148,7,3,1583,35828,4,756,27509,26400,562.18,LOAN,66,27073.07,103,5954,1,0,4.75
0,6905,,,,,,,,0,,5372,5300,300,LOAN,36,5207.7,98,950,1,1,1
0,6906,0,37,186,8,3,2591,39749,7,762,32213,27120,0,LEASE,60,32213,119,5200,0,0,4.75
0,6907,25,29,46,,4,1618,3721,43,,32916.18,30913,19932.18,LOAN,48,14770,48,4200,0,1,1
0,6909,0,19,151,6,2,6200,37889,16,808,14737,13000,0,LOAN,60,16526.8,127,7083.34,1,0,4.75
0,6913,0,25,300,6,5,1681,40546,4,753,33036.76,37105,0,LEASE,54,33036.76,89,3600,0,0,4.75
0,6917,6,29,179,9,7,6789,10179,67,630,25069,26716,0,LOAN,66,25196.15,94,2500,1,0,4.75
0,6918,1,33,283,12,11,25213,41443,61,677,11500,12975,0,LOAN,60,13008.59,100,6075,1,1,1
0,6919,2,24,109,12,9,23747,26128,91,595,20872.52,23124,0,LEASE,48,22269.58,96,7916.67,0,1,1
0,6921,0,1,26,,,,,0,695,15328,14900,1000,LOAN,60,15980.66,107,1900,1,0,4.75
0,6924,0,15,150,5,3,542,42800,1,782,13700,14525,5000,LOAN,48,9599.5,66,4666.67,1,0,4.75
0,6926,1,34,144,10,5,20607,30726,67,663,8565,8700,0,LOAN,48,8700.88,100,3400,1,0,4.75
0,6927,,,,,,,,0,,14900,13125,4000,LOAN,60,10885,83,3333.33,1,1,1
0,6929,0,15,377,2,1,728,27692,3,816,11800,34710,0,LEASE,48,30134,87,3166.67,0,0,4.75
0,6933,0,30,298,11,6,20375,70872,29,751,40612.79,39109,0,LEASE,60,40612.79,104,6666.67,0,0,4.75
0,6935,11,26,391,2,1,767,4251,18,669,17175,17475,0,LOAN,60,17269.61,99,5000,1,0,4.75
0,6938,1,20,317,7,4,6764,41180,16,617,23596.56,25590,0,LEASE,60,23596.56,92,6716.66,0,0,4.75
0,6939,0,28,108,4,3,8800,18205,48,727,35000,31500,3000,LOAN,66,32744.84,104,9000,0,0,4.75
0,6944,0,23,218,6,4,20757,61600,34,732,16450,17400,1000,LOAN,48,15583.84,90,7083.33,1,0,4.75
0,6945,0,9,124,4,3,8257,11500,72,752,14892,13900,2007,LOAN,60,13037.1,94,2083.33,1,0,4.75
0,6946,0,12,292,2,1,311,5500,6,762,16700,15500,3200,LOAN,60,13635,88,2600,1,0,4.75
0,6947,0,26,100,8,6,17574,13444,100,635,27261,28045,0,LEASE,60,27806.16,99,5600,0,0,4.75
0,6948,7,20,142,3,2,3028,6033,50,604,14069,13200,2650,LOAN,60,13053.5,99,2900,1,1,1
0,6949,0,29,170,9,7,5204,17910,29,715,0,20265,0,LEASE,60,25700.05,127,4024.9,1,1,1
0,6951,0,5,56,,1,1160,5600,21,728,21901,21053,6759,LOAN,72,14009.25,72,1200,0,0,4.75
1,6953,5,11,125,3,2,1569,1000,100,521,5071,5725,0,LOAN,48,6963.67,122,2083.33,1,1,1
0,6955,0,22,141,7,4,10261,21800,47,700,16500,21125,0,LEASE,24,16780.93,79,4.33,1,0,4.75
0,6956,1,24,137,8,6,1182,23855,5,745,26800,27162,1750,LEASE,60,28350.68,104,2800,0,1,1
0,6957,0,7,115,2,1,170,2800,6,664,30000,28290,0,LEASE,60,30930,109,3000,0,0,4.75
0,6958,2,18,119,14,9,10566,12245,86,626,39681,39769,0,LEASE,60,40651.58,102,8150,0,1,1
0,6961,1,34,249,8,5,29331,99794,29,688,16397,14100,1000,LOAN,60,17595.28,125,15000,1,0,4.75
0,6962,7,22,121,,,,,0,604,18017,19250,2000,LOAN,66,19362.22,101,2291.67,1,0,4.75
0,6965,0,29,128,10,7,14011,29828,47,748,24435,22600,0,LEASE,48,24435,108,5333.33,1,0,4.75
0,6966,1,26,209,8,6,12535,12379,100,712,23835,20002,0,LOAN,72,24377.46,122,1750,0,0,4.75
0,6968,0,27,444,,3,15716,41150,38,663,14036,14700,2500,LOAN,60,13276,90,2500,1,0,4.75
0,6970,,,,,,,,0,650,18100,18500,0,LEASE,36,17038.63,98,5800,1,1,1
1,6971,1,7,154,2,1,29,560,5,674,29910.77,25000,2000,LOAN,66,27827.92,112,4118.67,0,0,4.75
0,6975,1,3,9,2,1,546,1200,46,661,12200,13500,0,LOAN,60,16640.42,123,4500,1,1,1
0,6977,2,11,130,4,3,3002,16000,19,703,4900,6000,500,LOAN,60,6417.11,107,2300,1,0,4.75
0,6978,0,24,99,7,1,9541,10000,95,706,15831,16178,1000,LEASE,48,14831,92,5833.33,0,0,4.75
0,6979,,,,,,,,0,,8018,6500,1800,LOAN,36,8288.63,128,4000,1,1,1
1,6982,13,31,128,7,4,3924,6904,57,655,32600,26415,6100,LEASE,60,27955.82,106,2750,0,0,4.75
0,6984,1,12,406,1,0,0,6520,0,809,21391,18570,1250,LOAN,72,21871.88,118,2300,0,0,4.75
1,6985,6,30,148,4,2,2456,4290,57,,0,25160,0,LEASE,60,30146.55,120,2883.33,0,0,4.75
0,6989,0,8,395,,3,5673,8715,65,755,18837.45,15000,2100,LOAN,60,15795.83,112,1481,1,0,4.75
0,6991,0,7,74,2,1,270,21600,1,764,27567.12,26500,19567.12,LOAN,60,8150.77,31,3500,1,0,4.75
0,6992,0,15,168,8,4,5588,18490,30,721,17306,14075,200,LEASE,48,17106.84,122,2600,1,0,4.75
1,6993,5,8,149,,1,352,348,100,667,22000,24000,0,LEASE,39,19463.2,92,4000,1,0,4.75
0,6994,10,22,146,4,2,9009,9100,99,620,22500,23055,1500,LEASE,60,21550,93,6158.33,0,1,1
0,6996,4,17,75,7,4,5497,8120,68,660,17200,15940,1000,LEASE,48,16342,103,3800,0,0,4.75
0,6998,1,5,30,,0,0,546,0,621,8541.56,8625,1000,LOAN,54,7676.56,89,1776.67,1,0,4.75
0,6999,4,21,363,4,1,820,1000,82,685,18939,17200,1750,LOAN,72,18521.33,108,2440,0,0,4.75
0,7001,1,9,19,,6,2554,3920,65,658,11500,11500,0,LOAN,66,13239.25,115,5833.33,1,1,1
0,7003,1,6,158,,,,,0,646,20200,19286,1200,LOAN,66,19886.15,103,3500,0,1,1
0,7006,1,21,155,3,0,0,10362,0,726,10600,10500,0,LEASE,36,11100.79,106,7000,1,0,4.75
0,7007,0,6,25,4,3,929,1827,51,686,14983.58,15750,0,LOAN,60,15790.5,100,1300,1,1,1
0,7008,0,3,26,1,0,0,800,0,711,19000,18225,4400,LOAN,60,14790.25,81,2500,1,0,4.75
0,7009,1,15,177,6,4,4876,22655,22,709,17412,14425,0,LOAN,60,18211.69,126,2400,1,0,4.75
0,7010,0,10,58,5,2,1283,16321,8,753,24146,24500,305,LOAN,60,23976.4,98,1230,0,0,4.75
0,7011,1,9,63,,1,856,13697,6,683,12590,11500,0,LOAN,60,13579.5,118,2083.33,1,0,4.75
0,7012,0,27,160,7,3,15345,50500,30,739,28900,27000,0,LEASE,60,28900,107,6250,1,0,4.75
1,7013,8,38,307,7,6,5996,11857,51,664,14300,13650,6000,LOAN,60,8380.81,61,2150,1,0,4.75
0,7016,4,28,208,6,2,9318,12000,78,662,19797,20475,2500,LOAN,60,17367.55,85,6700,1,0,4.75
0,7017,0,17,314,4,3,2079,39536,5,778,35300,36475,7078,LOAN,72,32095.14,88,3083.33,0,0,4.75
0,7018,4,7,48,3,1,712,600,100,594,18150,17700,500,LOAN,54,21976.41,124,2000,1,1,1
0,7021,1,15,64,8,6,9861,14421,68,653,12642,12700,0,LOAN,66,12786.91,101,2200,1,0,4.75
0,7022,0,25,128,7,4,27995,27800,100,657,17820,17500,530,LOAN,60,17425.5,100,3166.67,1,0,4.75
0,7025,0,26,180,6,2,6607,50030,13,708,18437,23000,1000,LOAN,66,17572.18,76,4000,1,0,4.75
0,7027,0,14,48,5,3,7347,20300,36,723,32692,29500,2575,LEASE,60,28180,102,3166.67,0,0,4.75
0,7028,1,19,184,2,0,0,2823,0,750,7100,7000,2000,LOAN,60,5971.12,85,2600,0,0,4.75
0,7030,0,14,282,4,2,2171,8417,26,767,16850,18195,1600,LOAN,36,10403.96,84,7916.67,0,0,4.75
0,7032,0,8,32,6,4,7020,8291,85,650,12684,11500,1684,LOAN,60,12985,113,1600,1,0,4.75
0,7034,0,4,25,4,3,841,2360,36,687,21792.83,22195,3300,LEASE,60,18492.83,83,2440,0,0,4.75
0,7038,1,7,76,2,1,559,0,0,646,11493,10500,3500,LOAN,60,8128.13,77,1916.67,0,0,4.75
0,7039,1,23,148,8,3,20508,38000,54,782,46820.41,38400,0,LEASE,60,50365.41,131,6500,0,0,4.75
0,7040,1,7,105,,,9998,0,0,693,14590,14000,5000,LOAN,24,9725.28,69,5000,1,0,4.75
0,7043,,,,,,,,0,750,19847,21575,1500,LOAN,60,19896.4,92,8083.33,1,0,4.75
1,7045,2,9,72,5,3,1155,1916,60,628,17708,18500,1208,LOAN,54,18182.42,98,1700,1,0,4.75
0,7046,0,21,421,7,5,4761,25709,19,758,17912,17000,0,LOAN,66,17479.86,105,7000,1,1,1
0,7048,0,25,247,10,4,7984,36953,22,,14488.92,16980,0,LEASE,60,14206.67,85,4583.33,0,0,4.75
0,7051,0,4,65,4,0,0,0,0,692,0,19005,0,LEASE,48,13451.45,103,0,0,0,4.75
0,7054,3,22,247,8,7,19817,38500,51,571,19940.45,19229,0,LEASE,60,17337.73,104,2000,0,1,1
0,7055,0,30,156,7,3,22162,46100,48,658,11500,0,2000,LOAN,60,10649.95,93,2700,0,0,4.75
0,7056,,,,,,,,0,691,8343,7700,1250,LOAN,36,7564.5,98,4809.67,1,0,4.75
0,7061,0,11,55,7,4,3878,13137,30,702,25271.6,22975,0,LEASE,60,25271.6,110,3083.33,1,0,4.75
0,7064,1,22,258,4,2,947,11400,8,721,45500,38100,0,LEASE,60,44819.45,119,5000,0,1,1
0,7065,7,8,62,3,2,1302,2700,48,605,14117,11000,1000,LOAN,54,15370.44,140,2000,0,1,1
0,7066,6,7,6,,1,1550,2500,62,696,13630,11550,1000,LOAN,60,13191.77,114,4200,1,0,4.75
1,7068,1,10,181,,2,1475,14974,10,738,10650,12050,0,LOAN,60,10757,89,5583.33,1,0,4.75
0,7070,0,23,201,7,6,25277,38629,65,661,9851,9851,0,LOAN,60,9949.57,101,1900,1,0,4.75
0,7071,1,26,269,4,2,3814,33294,11,747,18045,18000,1400,LEASE,48,17187.17,95,10416.67,1,0,4.75
0,7073,16,17,32,,,,,0,,5282,4850,500,LOAN,36,5138.44,106,2583.33,1,0,4.75
0,7077,1,15,83,6,3,1407,4053,35,595,13200,13200,0,LOAN,60,13796.54,112,1550,1,0,4.75
0,7078,1,13,112,6,3,2411,7998,30,668,14271.16,14525,0,LEASE,60,16391.16,113,2400,1,0,4.75
0,7080,2,22,126,7,4,11187,8721,100,698,15487.75,15750,2268,LOAN,60,13077.14,84,3600,1,0,4.75
0,7081,7,14,121,,3,2797,2500,100,656,7995,7500,500,LOAN,54,9000.59,120,5300,1,0,4.75
0,7082,,,,,,,,0,,9450,10150,0,LOAN,60,10492.72,103,500,1,0,4.75
0,7086,4,10,63,4,2,11771,11863,99,700,15325,9250,3325,LOAN,60,14397.88,156,4350.04,1,0,4.75
0,7088,0,18,193,10,6,26028,31730,82,725,15365.73,16636,0,LEASE,48,16253.73,98,6250,0,0,4.75
0,7089,0,23,130,,1,160,22300,1,747,34490.5,37895,0,LEASE,60,34490.5,91,4166.67,0,1,1
1,7093,1,11,55,6,2,792,2000,40,696,12786,12500,500,LOAN,54,14027.67,112,3416.67,1,0,4.75
0,7095,0,31,150,4,3,17770,48800,36,733,27559,24675,3000,LOAN,66,25951.8,105,3350,1,0,4.75
0,7097,2,26,125,9,2,4238,11100,38,705,8000,6300,500,LOAN,54,9451,150,5000,1,0,4.75
0,7098,9,25,290,9,6,19224,13724,100,591,13344.06,14100,1000,LOAN,66,12479.06,89,5250,0,0,4.75
0,7100,0,14,366,2,1,9734,18855,52,751,27859.66,29904,1100,LEASE,60,26759.66,89,3500,0,0,4.75
0,7101,2,16,168,3,2,6194,322,100,645,34345,37535,1000,LEASE,60,33345,89,1700,0,0,4.75
0,7102,1,1,68,,,,,0,,13698,11100,4798,LOAN,54,11188.5,101,3400,1,1,1
0,7108,1,7,62,6,4,1747,2047,85,657,20900,18925,0,LEASE,60,21287.78,112,2240,0,0,4.75
0,7112,0,5,69,4,2,1686,2192,77,687,31450.25,27500,1500,LOAN,66,34544.75,126,4600,1,0,4.75
0,7113,0,13,100,7,5,5543,22100,25,668,9800,10099,0,LOAN,60,9438.22,97,4500,0,0,4.75
0,7117,0,19,179,7,5,7596,38557,20,743,16077,12000,6600,LOAN,60,10946.99,91,3333.33,1,0,4.75
0,7119,2,19,174,4,3,451,4795,9,725,16289,16975,0,LOAN,60,16692,98,3416.67,1,0,4.75
0,7120,3,19,138,6,4,2629,9554,28,684,17077,15700,800,LOAN,66,16322.49,104,1875,1,0,4.75
0,7121,0,23,223,10,8,58370,97926,60,711,25141.11,21435,0,LEASE,48,24781.89,117,8666.66,0,0,4.75
0,7124,,,,,,,,0,,13353.38,13375,0,LOAN,66,16453.88,123,975,1,0,4.75
0,7126,0,23,201,11,8,13555,34540,39,710,0,30340,0,LEASE,60,27868.34,93,7863.33,0,0,4.75
0,7127,0,18,136,4,3,11589,52600,22,759,34302,34555,8800,LOAN,66,27173.77,79,3666.67,0,0,4.75
0,7128,0,10,126,6,5,5664,9037,63,679,22000,23000,0,LEASE,39,19731.84,96,3750,1,0,4.75
0,7129,1,18,176,4,3,3450,23902,14,691,21349,20566,2000,LOAN,72,19484.67,95,2800,0,0,4.75
1,7131,10,19,114,,,9998,0,0,620,19674,14850,5674,LOAN,54,14048.5,99,2700,1,1,1
0,7136,1,17,61,8,1,783,1000,78,616,11129,11825,0,LOAN,54,10628.05,94,3800,1,0,4.75
0,7137,4,24,268,5,1,392,26698,1,700,27066,25000,8000,LOAN,66,19218.54,77,3362,0,0,4.75
0,7138,1,6,50,2,1,130,1400,9,736,16100,15250,2600,LOAN,66,14858.3,97,1400,1,0,4.75
0,7140,14,27,223,5,4,2012,2000,100,727,13900,11600,400,LOAN,60,17189.21,148,13666.66,1,0,4.75
0,7141,0,12,116,5,3,17924,36138,50,778,36473.21,37168,3125.71,LEASE,39,33347.5,90,3083.33,0,0,4.75
0,7142,4,21,121,12,11,14694,15608,94,617,14190.88,14500,0,LOAN,60,14325.88,99,3300,1,1,1
0,7146,5,7,160,,1,349,400,87,646,10608,9000,1000,LOAN,60,12499.43,139,2291.67,1,1,1
0,7147,0,23,192,5,3,5323,33611,16,715,24533.5,20000,15950,LOAN,48,8628.5,43,6200,1,0,4.75
0,7149,0,1,24,,,,,0,618,11478,9900,2500,LOAN,48,13020.99,132,2600,1,1,1
0,7151,2,11,140,2,0,0,7115,0,716,37631,31900,1500,LOAN,72,36596.28,115,6800,1,0,4.75
0,7153,5,18,147,4,3,2876,2900,99,659,28000,28000,0,LEASE,60,27930,100,9500,1,1,1
0,7155,1,27,304,12,7,21039,46384,45,724,17800,16250,1450,LEASE,60,17760,110,10750,1,0,4.75
0,7156,1,12,67,6,4,456,11130,4,757,18838,18325,0,LEASE,36,19837,108,3333.33,1,0,4.75
0,7157,0,7,57,5,3,2267,25440,9,744,12795,13500,100,LOAN,48,12709.12,94,2088.33,1,0,4.75
0,7159,0,16,130,7,3,2726,11100,25,757,16372,14500,7000,LOAN,60,10182.64,70,3758.33,1,0,4.75
0,7161,0,18,102,10,9,26013,27236,96,673,18466.41,16682,0,LEASE,48,18465.41,111,3066.67,0,0,4.75
0,7163,0,30,135,8,5,7883,30404,26,683,31519,34000,0,LEASE,36,31519.3,93,7083.33,1,1,1
0,7164,1,35,241,5,3,16080,31452,51,654,41725,41725,0,LEASE,48,42270,101,15000,0,0,4.75
0,7166,0,44,480,13,7,17386,84366,21,729,35377,34985,8300,LOAN,48,27212.13,78,8800,0,0,4.75
0,7168,4,15,57,3,2,650,2016,32,643,13500,13500,750,LOAN,60,13060.85,97,2190,0,0,4.75
0,7169,0,24,117,7,6,5847,29017,20,750,19898,14165,1341,LEASE,63,18557,131,2335.99,0,0,4.75
0,7171,0,25,439,5,2,827,32568,3,774,21439,17002,1000,LOAN,72,22269.07,131,3083.33,1,0,4.75
0,7173,0,19,164,3,1,204,17500,1,797,26880,24220,0,LOAN,72,25464.94,111,1000,0,0,4.75
0,7174,1,16,219,7,6,16024,19700,81,685,15895,16450,0,LEASE,60,16320,99,3000,0,0,4.75
0,7176,3,9,122,4,1,46,916,5,684,40084,36440,0,LEASE,60,42554,117,5100,0,0,4.75
0,7177,2,37,143,7,2,4762,6400,74,642,37883,37883,4000,LEASE,36,33685.05,89,7708.33,0,0,4.75
0,7178,0,35,156,9,5,3383,57640,6,750,22003,222415,47.5,LEASE,60,21955.5,10,6750,0,0,4.75
0,7179,0,1,9,,,,,0,663,12780,12800,1000,LOAN,60,12042.99,94,1500,1,1,1
0,7182,0,24,163,7,3,10475,19126,55,728,19268,16380,1250,LEASE,60,18888,115,5683.34,0,0,4.75
0,7183,1,39,364,14,5,17011,64100,27,716,19017.92,19655,0,LEASE,51,19017.92,97,7500,0,0,4.75
0,7184,,,,,,,,0,727,15272.97,16145,200,LEASE,60,15966.97,99,5250,0,0,4.75
0,7185,1,24,115,,0,0,4600,0,712,36990,30005,0,LEASE,60,39364,131,8666.67,0,0,4.75
0,7187,1,16,180,3,1,5090,10600,48,748,22203,21795,2000,LOAN,60,22412.94,103,7750,0,0,4.75
0,7188,4,19,75,3,1,2817,1700,100,627,21000,20000,1000,LOAN,42,16465.57,82,5416.67,1,0,4.75
0,7190,2,24,273,5,3,4927,41392,12,714,19800,21292,1100,LEASE,60,19859,93,1400,0,0,4.75
0,7191,0,17,88,,1,61,9300,1,726,22000,22325,9000,LOAN,60,14565.99,65,3000,1,0,4.75
0,7192,0,5,40,1,0,0,840,0,725,12932.87,12932,795,LOAN,60,13717.87,106,1600,1,0,4.75
0,7193,1,4,16,,3,1555,1000,100,624,8754,8350,1500,LOAN,48,9694.75,116,3000,1,1,1
0,7195,3,8,58,4,1,151,500,30,692,7900,6850,2000,LOAN,60,8825.47,129,2600,1,0,4.75
1,7197,4,33,261,9,4,4155,6438,65,681,27700,26415,2000,LEASE,48,25038.86,97,5000,0,0,4.75
0,7198,,,,,,,,0,682,26601.54,19975,0,LEASE,60,27286.09,137,2416,1,1,1
0,7199,9,18,156,6,4,32383,42500,76,675,24490,22735,5376,LOAN,66,21436.81,94,2933.33,0,0,4.75
0,7200,0,10,191,5,3,15861,42810,37,741,12855,11400,500,LOAN,60,12450,109,5953,1,0,4.75
